OSEBX,Last,High,Low,Officialturnover(NOK)
08.02.06,350.6296,353.7902,345.2543,9934048542.00
07.02.06,353.7902,359.5284,353.6672,6750091954.00
06.02.06,359.3566,359.7353,353.7434,6635584262.00
03.02.06,353.7434,358.5241,353.3899,7464322975.00
02.02.06,358.5241,359.4576,357.4601,8160306179.00
01.02.06,359.4576,359.5523,353.5832,7775978725.00
31.01.06,355.201,361.797,355.1227,10892914837.00
30.01.06,359.1434,359.2386,354.7436,6888361109.00
27.01.06,354.7436,355.395,347.5847,9132268646.00
26.01.06,347.5847,349.1706,344.2506,6312527337.00
25.01.06,345.9334,347.0579,343.897,7417886442.00
24.01.06,345.2695,345.5415,342.3183,6909086646.00
23.01.06,342.3183,346.4652,342.2022,6100454386.00
20.01.06,346.4652,347.807,342.3945,8420011238.00
19.01.06,342.3945,342.4189,334.7532,7534723729.00
18.01.06,334.7532,340.1596,334.5431,7582485101.00
17.01.06,339.998,344.0481,339.9409,8092919678.00
16.01.06,341.7697,342.3934,338.5603,6539191422.00
13.01.06,338.5603,341.752,336.5281,7391557950.00
12.01.06,341.752,342.0193,337.4015,8657353077.00
11.01.06,337.4015,338.8369,336.1583,8633504005.00
10.01.06,337.3116,339.7045,335.1226,7945454572.00
09.01.06,339.7045,341.2846,338.735,6350838508.00
06.01.06,338.735,339.0511,336.0568,6157649909.00
05.01.06,336.962,339.5278,336.5892,7809576992.00
04.01.06,338.0077,338.9869,335.4786,8171578479.00
03.01.06,335.4786,336.381,332.9379,7370849548.00
02.01.06,332.9379,334.1954,332.5087,2653080315.00
30.12.05,332.5087,333.2551,331.6323,3158914594.00
29.12.05,332.3294,335.2801,331.7264,3781742951.00
28.12.05,331.7264,331.8154,326.5946,3230298901.00
27.12.05,329.0563,330.6731,327.609,1778575070.00
23.12.05,329.0997,330.6692,328.1531,5976931722.00
22.12.05,328.4259,329.4724,325.8194,5958311518.00
21.12.05,325.9323,327.4034,324.4013,5499201655.00
20.12.05,324.4013,324.4315,319.2456,4428390362.00
19.12.05,320.0508,323.9425,320.0508,5012601055.00
16.12.05,323.8366,328.3967,323.6238,5072969019.00
15.12.05,326.9845,331.8288,326.401,7467536223.00
14.12.05,331.5372,331.5772,329.131,5493040680.00
13.12.05,331.0866,332.1253,328.6165,4783411649.00
12.12.05,328.6165,330.9965,328.6018,3233891757.00
09.12.05,329.7455,330.9246,327.6659,3275492591.00
08.12.05,327.6659,329.8329,327.031,3477153704.00
07.12.05,329.8329,330.1275,325.6068,4833803967.00
06.12.05,325.6068,325.8185,322.1965,4515316580.00
05.12.05,324.6632,326.7397,323.7354,3734929971.00
02.12.05,324.0343,324.2081,319.6367,4883043629.00
01.12.05,319.6367,319.8253,314.2285,5762877819.00
30.11.05,314.2285,314.2417,311.3875,5205110449.00
29.11.05,313.5051,313.7005,308.6687,5050103732.00
28.11.05,312.8853,316.2991,312.8377,3630974578.00
25.11.05,314.6559,314.7192,311.0808,3487384625.00
24.11.05,311.0808,313.133,310.227,3295499957.00
23.11.05,312.843,314.5018,312.1874,4291018533.00
22.11.05,313.7049,314.0774,309.2682,4924920645.00
21.11.05,309.2682,311.1237,307.9995,3815234290.00
18.11.05,307.9995,309.8404,306.7093,5721217995.00
17.11.05,307.463,307.8653,301.6128,4810204578.00
16.11.05,301.6128,305.7795,300.7931,4489566543.00
15.11.05,305.7795,307.3987,304.9546,5040893827.00
14.11.05,307.1415,307.9205,304.5463,5359508420.00
11.11.05,304.658,307.0544,302.6884,7443424565.00
10.11.05,306.7169,309.2679,306.6671,5732469003.00
09.11.05,308.7573,309.7469,306.2688,4778206429.00
08.11.05,307.2938,311.0133,306.6879,4270746771.00
07.11.05,310.198,311.5978,303.4443,4177233855.00
04.11.05,310.4289,312.0026,308.6541,4676989937.00
03.11.05,310.8854,310.9043,300.5402,6059672268.00
02.11.05,300.5402,300.7012,298.7318,5477664635.00
01.11.05,298.9262,302.2195,296.8623,4315461990.00
31.10.05,302.2195,302.2195,292.3435,4697689827.00
28.10.05,292.3435,294.8174,288.9244,4765221743.00
27.10.05,294.8174,299.107,293.992,5064424572.00
26.10.05,298.4746,299.9388,293.9546,6106028422.00
25.10.05,293.9546,296.6203,292.1717,5156240636.00
24.10.05,292.1717,292.1717,284.4168,4923924726.00
21.10.05,284.4168,287.2356,281.6312,5459970832.00
20.10.05,287.2356,289.4322,278.7765,6437012822.00
19.10.05,278.7765,288.2709,277.527,9592437946.00
18.10.05,288.2709,298.9842,287.3835,6728753647.00
17.10.05,297.2723,298.72,293.3814,5445850518.00
14.10.05,293.3814,297.693,291.2523,9327270794.00
13.10.05,297.693,309.7981,296.8817,8788070698.00
12.10.05,309.5386,312.4414,309.3766,5282372517.00
11.10.05,310.6401,311.682,308.9126,5142641225.00
10.10.05,308.9126,313.8996,308.9086,5177741678.00
07.10.05,309.376,311.2477,306.8382,7105257260.00
06.10.05,309.7892,323.1414,309.2894,9334263635.00
05.10.05,323.1414,328.1136,322.9506,5714260411.00
04.10.05,328.1136,329.9163,327.5026,5046097472.00
03.10.05,329.8879,330.395,328.1627,3201900195.00
30.09.05,328.1627,330.2382,326.9867,5098861696.00
29.09.05,328.6002,329.2309,326.2449,4583149883.00
28.09.05,326.2732,327.1325,323.5504,5036751416.00
27.09.05,323.5609,325.864,323.0916,4497951678.00
26.09.05,323.0916,325.892,322.601,5421681008.00
23.09.05,325.1761,328.8554,325.087,4497528634.00
22.09.05,328.5257,329.1351,327.3219,4874477900.00
21.09.05,328.1277,328.8749,327.2489,5551102639.00
20.09.05,327.5098,328.7214,325.5766,5806815799.00
19.09.05,325.5766,325.778,321.5858,4586077322.00
16.09.05,321.8504,322.1751,319.6888,5723168007.00
15.09.05,321.5446,322.5034,318.6394,6375731016.00
14.09.05,318.6394,320.1504,317.0162,6839607311.00
13.09.05,317.1217,319.9661,316.1703,5222699666.00
12.09.05,319.9661,320.2587,317.2107,4420396449.00
09.09.05,317.2663,317.8035,315.7848,4464025396.00
08.09.05,315.8276,317.9693,315.6334,4849957194.00
07.09.05,317.9693,320.0479,316.8079,4841713909.00
06.09.05,319.9783,320.3091,316.90,4368773646.00
05.09.05,316.90,317.8053,315.6726,3339893903.00
02.09.05,317.7696,320.3794,316.898,5574375864.00
01.09.05,319.2372,320.3053,315.97,6125366897.00
31.08.05,315.97,317.8905,313.7727,7298773061.00
30.08.05,313.7727,314.1843,312.4105,4185238520.00
29.08.05,312.5089,312.9156,310.6102,3223586514.00
26.08.05,310.9187,312.8159,310.4994,4611583559.00
25.08.05,310.5137,311.353,309.2252,4205249797.00
24.08.05,310.784,313.8614,309.2727,5947902172.00
23.08.05,313.5301,313.547,311.3635,4687049361.00
22.08.05,312.8671,312.887,309.2703,3127286398.00
19.08.05,309.3544,309.3816,304.018,4157897481.00
18.08.05,304.018,304.2768,301.5839,4267227168.00
17.08.05,304.0296,305.3456,301.4973,4952070444.00
16.08.05,305.3456,309.9135,305.3347,4401920448.00
15.08.05,309.2065,310.4749,309.0125,3144877643.00
12.08.05,309.0125,310.6187,308.6207,4410997818.00
11.08.05,308.6207,309.3915,307.0802,5052411927.00
10.08.05,307.0802,308.9133,306.8486,5223621479.00
09.08.05,307.4114,307.8822,304.6338,4423005837.00
08.08.05,304.6338,304.6631,300.5033,3359691434.00
05.08.05,300.5105,302.6468,300.4894,3024845775.00
04.08.05,301.4096,304.1461,301.4086,3464279259.00
03.08.05,304.1316,304.5885,301.7117,4643577210.00
02.08.05,301.7846,301.9243,298.3555,3533202543.00
01.08.05,298.3555,299.1328,297.6229,2317902689.00
29.07.05,298.5556,298.5928,296.2864,2710386984.00
28.07.05,296.2864,297.5478,295.9011,3257069312.00
27.07.05,295.9051,298.1439,295.8981,2961794754.00
26.07.05,296.2713,296.7385,294.6512,3234704763.00
25.07.05,296.5868,297.0129,293.8869,2891396962.00
22.07.05,293.8869,294.0005,290.4232,3983681511.00
21.07.05,290.7144,290.7264,288.4605,4266639251.00
20.07.05,290.0982,293.1177,289.4772,3386083875.00
19.07.05,292.2956,292.5955,290.3488,3247206292.00
18.07.05,291.3644,294.2118,291.3588,2481828265.00
15.07.05,291.3769,294.3623,290.9042,3523853613.00
14.07.05,294.3623,295.1401,293.0877,3661495703.00
13.07.05,294.4457,297.4399,293.1856,4320043558.00
12.07.05,293.1856,295.7002,292.8088,3648926728.00
11.07.05,295.6379,296.7489,295.4396,3257221935.00
08.07.05,296.0945,296.0958,287.8742,4212406068.00
07.07.05,287.8742,294.7635,280.2989,6842225694.00
06.07.05,294.7492,295.2633,289.2802,5407401635.00
05.07.05,289.4912,292.2452,288.5015,4294353223.00
04.07.05,289.8014,290.6032,285.4211,3730013205.00
01.07.05,285.4211,286.1659,283.3625,4227481442.00
30.06.05,283.4057,283.7822,281.837,3792660080.00
29.06.05,282.5483,282.6819,280.4127,3983139708.00
28.06.05,281.2465,281.2617,277.7492,3899205249.00
27.06.05,277.7492,280.8958,277.3529,3419514690.00
24.06.05,280.8958,280.9023,277.8123,3712537946.00
23.06.05,278.2009,278.3518,274.9822,3826535297.00
22.06.05,274.9822,275.8804,274.0972,4155308353.00
21.06.05,275.2159,277.4384,274.8302,3210441847.00
20.06.05,274.8302,276.8895,274.7595,3546582998.00
17.06.05,275.5205,276.0707,273.7972,4156410122.00
16.06.05,273.7972,273.7972,271.7576,3961286995.00
15.06.05,272.0724,274.2085,271.3047,3848143305.00
14.06.05,272.7947,272.806,269.9187,3476766693.00
13.06.05,269.9187,270.562,268.8323,2459248735.00
10.06.05,270.402,270.5594,266.9243,4584538155.00
09.06.05,266.9243,267.5142,265.71,4195506566.00
08.06.05,267.0647,267.3385,263.848,4249934038.00
07.06.05,264.2406,264.389,262.5758,2961012296.00
06.06.05,262.5758,263.5586,258.0629,2350129310.00
03.06.05,262.539,264.8529,261.9644,3882769630.00
02.06.05,263.1722,264.0871,261.7906,3969278437.00
01.06.05,261.7906,262.5023,258.3598,4083585966.00
31.05.05,258.3722,260.1755,258.3029,4201617706.00
30.05.05,260.1755,260.3282,258.7334,1985305106.00
27.05.05,259.0071,259.9448,258.3473,3020493244.00
26.05.05,258.6111,258.6584,255.4197,3318295704.00
25.05.05,255.4553,256.719,255.3136,3166280588.00
24.05.05,255.6664,256.8711,254.4223,3708995431.00
23.05.05,254.4223,255.3277,254.3982,2718836958.00
20.05.05,255.2902,255.6475,253.3338,3050416949.00
19.05.05,253.5724,254.2612,251.8498,4187608699.00
18.05.05,251.9864,251.9883,248.8626,4272733909.00
13.05.05,248.8626,252.5256,248.7748,4412448008.00
12.05.05,252.5256,253.5897,251.7527,3635257480.00
11.05.05,252.5534,252.6555,251.1677,3338966701.00
10.05.05,252.2423,254.9393,251.7209,4361558177.00
09.05.05,253.4676,253.8521,250.843,3510011401.00
06.05.05,251.5167,251.5274,245.856,3815141175.00
04.05.05,245.856,247.4811,245.1459,4041518480.00
03.05.05,246.3565,246.6737,244.9595,3511666351.00
02.05.05,245.1682,245.5011,243.5342,1948901099.00
29.04.05,243.5342,243.9721,242.1091,3976367575.00
28.04.05,242.6935,246.47,241.9804,4760468314.00
27.04.05,245.839,252.8937,245.6701,4339852516.00
26.04.05,252.8937,256.9305,252.8524,3539218933.00
25.04.05,256.3207,256.4735,254.7961,2822200391.00
22.04.05,255.0693,255.494,252.8132,3449888884.00
21.04.05,252.8699,252.9602,251.3792,2948141266.00
20.04.05,252.0813,254.6516,251.4076,3359856268.00
19.04.05,251.4076,251.7732,249.4181,3777501320.00
18.04.05,249.4311,257.2437,246.2021,5124427796.00
15.04.05,257.2437,262.7422,256.8358,4337060472.00
14.04.05,262.7422,263.7538,261.3569,3605878003.00
13.04.05,263.7151,264.3021,263.2317,3530015013.00
12.04.05,263.2819,264.2165,262.7295,2852774420.00
11.04.05,262.8484,264.328,262.7702,3541396446.00
08.04.05,264.1953,265.1697,263.9379,3768295691.00
07.04.05,263.9379,264.5797,262.1178,4014612244.00
06.04.05,262.1243,262.2467,260.5659,3539085510.00
05.04.05,261.2549,261.6753,260.5077,3711567048.00
04.04.05,260.8478,260.9486,258.0992,3929570227.00
01.04.05,258.3555,258.4883,256.2012,4219858750.00
31.03.05,256.2748,256.343,253.5857,4700838365.00
30.03.05,253.5857,255.9929,253.0533,3436701415.00
29.03.05,255.9849,256.3547,254.7803,4320120681.00
23.03.05,256.3088,259.8986,255.9825,2214082639.00
22.03.05,259.8986,260.8371,258.9931,2441446239.00
21.03.05,260.8371,262.4313,260.7709,2306390629.00
18.03.05,261.2753,262.3386,260.7947,3652879007.00
17.03.05,261.7382,261.768,257.312,5139007182.00
16.03.05,257.4552,259.8211,257.2222,4351504755.00
15.03.05,259.6912,261.0764,258.6015,3496753735.00
14.03.05,258.6054,260.2175,258.5847,2416853815.00
11.03.05,259.2661,260.1858,258.4173,2977143277.00
10.03.05,258.4742,261.4059,257.6584,4263938847.00
09.03.05,261.4059,263.7726,260.8746,4447991720.00
08.03.05,262.0597,263.3159,261.3857,2916220407.00
07.03.05,263.1662,265.1879,263.0726,3544949804.00
04.03.05,263.8011,263.9307,260.9901,5019749510.00
03.03.05,261.0932,261.1446,258.148,5158082992.00
02.03.05,258.1609,260.1389,257.5458,4904355387.00
01.03.05,260.0176,260.7615,259.8271,4055922038.00
28.02.05,260.0561,261.1089,258.8874,5360705794.00
25.02.05,258.9272,260.0166,256.6861,4480652856.00
24.02.05,256.6861,256.7811,253.0923,4250184460.00
23.02.05,253.0923,253.2505,251.1799,5310565323.00
22.02.05,253.2505,254.5227,252.4797,3714547131.00
21.02.05,254.5227,254.8605,253.3553,3122518616.00
18.02.05,253.3553,255.5972,253.2501,3782918458.00
17.02.05,255.5972,255.9643,253.4687,5059063880.00
16.02.05,253.483,255.2933,252.3044,7600403410.00
15.02.05,255.1813,255.2949,253.0826,4319710017.00
14.02.05,253.8297,254.2279,252.9062,2737646566.00
11.02.05,253.5757,254.5048,251.7266,5102225885.00
10.02.05,251.7266,251.7717,250.213,3499649731.00
09.02.05,250.9572,251.8859,249.7952,4079020055.00
08.02.05,250.5577,252.8038,249.725,3940798094.00
07.02.05,252.8038,252.9312,249.4192,4023900407.00
04.02.05,249.4192,249.5595,246.797,3959389935.00
03.02.05,246.8707,248.2072,246.6013,3774499467.00
02.02.05,246.8348,247.4997,244.581,4959085980.00
01.02.05,244.581,245.1099,242.4726,4346762957.00
31.01.05,242.4726,243.3661,242.0492,3477924003.00
28.01.05,242.0492,243.8508,241.8669,3481473794.00
27.01.05,242.8847,243.8439,242.5309,3673577416.00
26.01.05,242.5794,243.837,242.3632,3535592684.00
25.01.05,243.1833,243.3424,240.3389,4921119146.00
24.01.05,240.4795,241.5992,240.3643,3019744520.00
21.01.05,241.4922,241.9975,239.6981,3325917854.00
20.01.05,239.7051,242.4705,239.686,3388305660.00
19.01.05,242.4625,244.3533,242.0191,4267871572.00
18.01.05,242.8935,243.4996,242.1735,4452210891.00
17.01.05,242.4501,242.6015,240.0075,3218901510.00
14.01.05,240.0353,240.2516,238.2956,4496133683.00
13.01.05,238.3035,238.5614,236.44,3417737987.00
12.01.05,236.44,237.7675,236.0138,2899420471.00
11.01.05,237.3789,238.8262,236.7701,2986154773.00
10.01.05,238.708,238.708,236.756,2803970501.00
07.01.05,236.8713,237.9039,235.055,4087939452.00
06.01.05,235.055,235.8143,233.7051,3899568435.00
05.01.05,233.9439,237.0018,231.8173,3248211531.00
04.01.05,236.985,238.159,235.9217,3276242028.00
03.01.05,238.1031,239.0488,236.7032,1915381943.00
30.12.04,236.7032,237.7652,236.6472,1802452422.00
29.12.04,236.7008,237.4408,236.0845,1645538737.00
28.12.04,236.6057,237.9911,236.0186,1185452895.00
27.12.04,237.9881,238.2549,236.4575,1136766797.00
23.12.04,236.9398,237.0592,235.4665,2081279114.00
22.12.04,236.6637,237.0665,235.9268,2549928643.00
21.12.04,236.7573,236.8556,234.0456,3846256733.00
20.12.04,234.355,234.3576,230.6504,2862557812.00
17.12.04,230.6504,232.8706,230.2715,3091337691.00
16.12.04,231.8873,232.6866,231.0056,4768525738.00
15.12.04,231.201,232.2751,230.2598,4127849891.00
14.12.04,230.5216,230.5657,228.9808,3678952104.00
13.12.04,229.0782,229.7044,227.9418,3545339413.00
10.12.04,229.4838,229.9163,228.0878,4724304747.00
09.12.04,228.0878,228.6263,226.7771,4095090515.00
08.12.04,227.1748,230.4903,226.4182,4867704274.00
07.12.04,230.4903,230.4911,228.3417,3515130069.00
06.12.04,228.3884,228.3884,226.1882,2918457171.00
03.12.04,227.284,229.5364,226.5631,4236514166.00
02.12.04,229.4063,233.2575,229.4063,4997155855.00
01.12.04,233.2402,233.3051,231.7786,3492608962.00
30.11.04,232.4268,232.4862,231.0371,3654534603.00
29.11.04,232.4254,232.8221,230.6702,3382852394.00
26.11.04,230.6702,230.8923,229.8308,1915799675.00
25.11.04,230.3306,231.619,228.6304,3416951735.00
24.11.04,228.6515,228.9394,228.0367,3763395458.00
23.11.04,228.3357,229.1795,225.5094,4373980045.00
22.11.04,225.5094,226.1288,224.4732,2616012885.00
19.11.04,226.1134,226.1283,224.3066,3607106784.00
18.11.04,224.3066,224.3501,222.679,3591546455.00
17.11.04,222.7976,222.805,220.1291,3371621569.00
16.11.04,220.1443,221.5513,220.1367,3531816112.00
15.11.04,221.3498,222.3156,220.8196,3008591673.00
12.11.04,220.8196,220.8578,219.7456,3696165306.00
11.11.04,219.7456,220.7923,219.2989,3321658831.00
10.11.04,219.3579,221.3845,219.2365,3656218299.00
09.11.04,221.0984,221.7066,220.6997,3218700953.00
08.11.04,221.077,221.3371,219.0562,2932579995.00
05.11.04,220.1219,220.2917,217.3917,3926500914.00
04.11.04,217.4181,218.6775,216.98,3643720361.00
03.11.04,218.1951,219.2916,216.3351,3911778320.00
02.11.04,216.3351,216.3779,214.7729,3104479481.00
01.11.04,215.1749,215.3841,213.2628,2581461411.00
29.10.04,213.4776,214.0736,212.4589,3787472572.00
28.10.04,213.7072,216.0461,212.4884,4777704897.00
27.10.04,214.6982,216.5831,214.6982,3526193114.00
26.10.04,215.1451,218.3742,215.0369,2919279343.00
25.10.04,217.7996,221.8683,217.6725,2166167400.00
22.10.04,221.8683,222.3799,219.8288,3274409907.00
21.10.04,220.4745,,,3647820466.00
20.10.04,217.075,220.1932,216.3622,2920841058.00
19.10.04,220.1932,221.2465,219.5756,3014407192.00
18.10.04,219.5756,219.6636,216.8459,2519056638.00
15.10.04,217.4205,219.7342,217.353,3547087929.00
14.10.04,219.2048,222.107,218.8551,4334865671.00
13.10.04,222.107,224.4669,221.4076,3912208564.00
12.10.04,222.7783,225.4972,222.7631,3462657563.00
11.10.04,225.4972,227.50,225.4462,2725017812.00
08.10.04,227.0509,228.0228,225.523,3615926744.00
07.10.04,228.0228,228.5455,225.9145,4207932061.00
06.10.04,226.0218,226.6188,224.7436,3626154274.00
05.10.04,226.455,227.5227,225.682,3663616568.00
04.10.04,226.6624,226.6635,223.187,3148159954.00
01.10.04,223.187,223.187,219.3107,3224775274.00
30.09.04,219.3107,220.0375,218.7446,3377375278.00
29.09.04,218.9735,220.7414,218.7152,3438307846.00
28.09.04,218.9025,219.4728,218.0931,3980118349.00
27.09.04,218.1346,218.1411,216.9877,3121890198.00
24.09.04,216.9877,216.9887,215.3568,3420640728.00
23.09.04,215.3568,215.5871,214.3527,3992649340.00
22.09.04,214.5842,216.5901,214.4311,3951734009.00
21.09.04,214.5298,214.6076,212.8386,3148639714.00
20.09.04,212.946,214.8326,212.6779,2693150870.00
17.09.04,214.0154,214.6493,212.1189,3578672755.00
16.09.04,212.1189,212.1396,209.7553,2893950853.00
15.09.04,209.7553,210.6333,208.633,4011822303.00
14.09.04,208.633,208.6893,207.5703,2470235453.00
13.09.04,207.8746,208.5003,207.4233,1985998286.00
10.09.04,207.8744,208.1756,207.0578,2952013689.00
09.09.04,207.3579,207.3612,205.969,2524812356.00
08.09.04,206.967,208.1109,206.9592,2383676600.00
07.09.04,207.8881,208.5757,207.2254,2808151517.00
06.09.04,208.5757,209.5403,208.4462,2411351475.00
03.09.04,208.4462,208.6218,207.2892,3414041039.00
02.09.04,207.5107,208.3173,204.8492,4293463875.00
01.09.04,204.8492,205.2964,203.7006,2596163009.00
31.08.04,203.7006,205.2079,203.6226,2736165459.00
30.08.04,205.2079,205.5971,204.1388,1356369399.00
27.08.04,204.5989,205.3828,204.1835,2225053867.00
26.08.04,204.2424,204.803,203.2538,2473061014.00
25.08.04,203.2538,203.7635,202.0472,2730362450.00
24.08.04,203.0083,203.6062,201.9933,2914834371.00
23.08.04,202.8561,203.501,200.8766,2495835116.00
20.08.04,200.9719,201.0631,199.9972,2391406933.00
19.08.04,200.7752,200.7837,199.5843,2706084366.00
18.08.04,199.5843,200.3095,198.6941,2241808035.00
17.08.04,200.3095,200.4722,197.9937,2657092568.00
16.08.04,198.2348,198.5611,197.4167,2205938175.00
13.08.04,197.673,197.7616,195.7834,1965324060.00
12.08.04,196.0554,197.6745,194.245,2748912475.00
11.08.04,194.245,196.4654,194.2318,1630421586.00
10.08.04,196.4654,196.6674,194.6977,1920427196.00
09.08.04,194.7014,196.4801,194.6944,1656912756.00
06.08.04,196.4801,200.93,196.4431,2260566558.00
05.08.04,200.93,203.1631,200.8898,2053995866.00
04.08.04,203.1354,204.1974,202.7042,1941127730.00
03.08.04,204.1928,204.4461,202.8995,3156912745.00
02.08.04,202.9424,202.9496,200.7236,1564342383.00
30.07.04,201.7077,202.5264,201.5793,2009652635.00
29.07.04,202.0743,202.3042,199.7992,2398742732.00
28.07.04,200.1288,200.2894,198.6316,2277931028.00
27.07.04,198.6316,198.6754,197.5275,1632764574.00
26.07.04,198.0784,199.5297,198.0201,1466954312.00
23.07.04,198.9783,199.769,198.2182,2075456892.00
22.07.04,198.2182,199.8801,197.9786,1942748076.00
21.07.04,199.8801,200.1539,198.3398,1893601666.00
20.07.04,198.3398,198.79,197.7511,2016440754.00
19.07.04,198.7024,200.9853,198.6731,1435697430.00
